"loadings" "Annotation"
"G3PD1" "-0.0808717721539589" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r1589" "-0.0790908670493694" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"PPAm" "-0.0747173766978743" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"LEUt4" "-0.0745863572236115" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"PPItm" "-0.0743707535625228" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r1660" "-0.0728248457369984" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r1590" "-0.072672831993201" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r1614" "-0.0724081406708064" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"ADPT" "-0.0701695447989274" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"PRPPS" "-0.0700070536681007" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"PPM" "-0.0699975236956317" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"PUNP1" "-0.0699975236956317" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r2137" "-0.0695876895058968" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"THRGLNexR" "-0.0694817520288643" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r1645" "-0.0692346024188659" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"GTHO" "-0.0685840725432791" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r0021" "-0.0685231779403579" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"MDH" "0.0724157127135274" "_Proliferating_Redox/OxPhosPho"
"FUMm" "0.0727095163584516" "_Proliferating_Redox/OxPhosPho"
"H2Otm" "0.0769864008346832" "_Proliferating_Redox/OxPhosPho"
"ASPTAm" "0.0770188179684795" "_Proliferating_Redox/OxPhosPho"
"EX_his_L_e" "0.0772280748715339" "_Proliferating_Redox/OxPhosPho"
"EX_h2o_e" "0.0795039580583656" "_Proliferating_Redox/OxPhosPho"
"CO2t" "0.0805553673689347" "_Proliferating_Redox/OxPhosPho"
"EX_tyr_L_e" "0.0823303986855321" "_Proliferating_Redox/OxPhosPho"
"PIter" "0.0825826240058479" "_Proliferating_Redox/OxPhosPho"
"TYRt" "0.0923332894308902" "_Proliferating_Redox/OxPhosPho"
"FUMtm" "0.0971396134989822" "_Proliferating_Redox/OxPhosPho"
"NAHCO3_HCLt" "0.0984812349789195" "_Proliferating_Redox/OxPhosPho"
"r0821" "0.10822381619973" "_Proliferating_Redox/OxPhosPho"
"r2419" "0.115058850994423" "_Proliferating_Redox/OxPhosPho"
"r0829" "0.115272200125479" "_Proliferating_Redox/OxPhosPho"
"MALTSULtm" "0.125797434819425" "_Proliferating_Redox/OxPhosPho"
"r0830" "0.12720082299061" "_Proliferating_Redox/OxPhosPho"
"FUMTSULtm" "-0.125797434819424" "_Ews_high"
"SUCCt2m" "-0.115319927218922" "_Ews_high"
"MALSO3tm" "-0.11466439018826" "_Ews_high"
"MALSO4tm" "-0.0995452315592895" "_Ews_high"
"r0819" "-0.0956822805315292" "_Ews_high"
"H2Ot" "-0.0956584324821804" "_Ews_high"
"PIt9" "-0.0845516411842369" "_Ews_high"
"r2377" "-0.0844615295187467" "_Ews_high"
"ADNK1" "-0.083223245046775" "_Ews_high"
"MTHFC" "-0.0809374588375606" "_Ews_high"
"EX_co2_e" "-0.0805553673689347" "_Ews_high"
"r1453" "-0.0800520665433659" "_Ews_high"
"FTHFDH" "-0.0797843023087973" "_Ews_high"
"r1616" "-0.0782917319496762" "_Ews_high"
"r2521" "-0.0781600797648176" "_Ews_high"
"ASPGLUm" "-0.0770200607261671" "_Ews_high"
"ALAGLYexR" "-0.0768937813730798" "_Ews_high"
"ASPTA" "-0.0764912110846499" "_Ews_high"
"DPGase" "-0.0755258571667338" "_Ews_high"
"DPGM" "-0.0755258571667338" "_Ews_high"
"MALtm" "-0.075332104617034" "_Ews_high"
"FTCD" "-0.0738987648398748" "_Ews_high"
"IZPN" "-0.0738987648398747" "_Ews_high"
"GluForTx" "-0.0738987648398747" "_Ews_high"
"HISD" "-0.0738987648398747" "_Ews_high"
"URCN" "-0.0738987648398747" "_Ews_high"
"FUM" "-0.0728497551951013" "_Ews_high"
"FUMAC" "-0.0723537200460447" "_Ews_high"
"34HPPOR" "-0.0723537200460446" "_Ews_high"
"HGNTOR" "-0.0723537200460446" "_Ews_high"
"MACACI" "-0.0723537200460444" "_Ews_high"
"r2137" "-0.070632688436576" "_Ews_high"
"NAt5" "-0.0695983393665507" "_Ews_high"
"AKGMALtm" "-0.06930731502929" "_Ews_high"
"r1656" "0.0673752224728218" "_Glucose/Hypoxia"
"r0119" "0.0675062010170891" "_Glucose/Hypoxia"
"GK1" "0.0675062052450193" "_Glucose/Hypoxia"
"r1649" "0.0675763076623036" "_Glucose/Hypoxia"
"r1564" "0.069006515350069" "_Glucose/Hypoxia"
"r1588" "0.0690533067825455" "_Glucose/Hypoxia"
"r1637" "0.0690598036890144" "_Glucose/Hypoxia"
"r1613" "0.0691524979481921" "_Glucose/Hypoxia"
"r1632" "0.0695861025950852" "_Glucose/Hypoxia"
"r1643" "0.0696006019766024" "_Glucose/Hypoxia"
"r1573" "0.0704245931231077" "_Glucose/Hypoxia"
"r1549" "0.0713524144394917" "_Glucose/Hypoxia"
"r1563" "0.0714554578311309" "_Glucose/Hypoxia"
"r1610" "0.0716600826283409" "_Glucose/Hypoxia"
"r1586" "0.0719821053545884" "_Glucose/Hypoxia"
"r1618" "0.0723636040852786" "_Glucose/Hypoxia"
"r1635" "0.0727288917857577" "_Glucose/Hypoxia"
"r1650" "0.0734352242823311" "_Glucose/Hypoxia"
"r1657" "0.0737579271086748" "_Glucose/Hypoxia"
"r1648" "0.0737593321686141" "_Glucose/Hypoxia"
"r1576" "0.0737594962241033" "_Glucose/Hypoxia"
"r1547" "0.0737594962241033" "_Glucose/Hypoxia"
"r1561" "0.0737594962241033" "_Glucose/Hypoxia"
"r1574" "0.0737594962241033" "_Glucose/Hypoxia"
"r1608" "0.0737594962241033" "_Glucose/Hypoxia"
"r1597" "0.0737594962241033" "_Glucose/Hypoxia"
"r1599" "0.0737594962241033" "_Glucose/Hypoxia"
"r1627" "0.0737594962241033" "_Glucose/Hypoxia"
"r1630" "0.0737594962241033" "_Glucose/Hypoxia"
"r1659" "0.0737594962241034" "_Glucose/Hypoxia"
"EX_ala_L_e" "0.0738262101504062" "_Glucose/Hypoxia"
"r1629" "0.0741366273201057" "_Glucose/Hypoxia"
"r0191" "0.0748991571304784" "_Glucose/Hypoxia"
"EX_asp_L_e" "0.0804313019850806" "_Glucose/Hypoxia"
"r1920" "0.0842390158028058" "_Glucose/Hypoxia"
"r0010" "0.084742913849185" "_Glucose/Hypoxia"
"VALPHELAT2tc" "0.0860373957936617" "_Glucose/Hypoxia"
"MMSAD3m" "0.0869215683161099" "_Glucose/Hypoxia"
"r0365" "0.0869945150424575" "_Glucose/Hypoxia"
"r0596" "0.0869945150424575" "_Glucose/Hypoxia"
"PRPNCOAHYDm" "0.0869945150424576" "_Glucose/Hypoxia"
"r1658" "0.0873894733688571" "_Glucose/Hypoxia"
"SO4HCOtex" "0.0873954859689561" "_Glucose/Hypoxia"
"r0683" "0.0875787854602552" "_Glucose/Hypoxia"
"SERGLNNaEx" "0.0877055057415849" "_Glucose/Hypoxia"
"EX_for_e" "0.0877259764717722" "_Glucose/Hypoxia"
"NCCt" "0.0877259764717722" "_Glucose/Hypoxia"
"r1692" "0.0877259764717722" "_Glucose/Hypoxia"
"r1763" "0.0877259764717723" "_Glucose/Hypoxia"
"r1960" "0.0877259764717723" "_Glucose/Hypoxia"
"EX_mal_L_e" "0.0877259764717723" "_Glucose/Hypoxia"
"VALTAm" "0.0877259764717723" "_Glucose/Hypoxia"
"VALt5m" "0.0877259764717723" "_Glucose/Hypoxia"
"EX_h2o2_e" "0.0877259764717723" "_Glucose/Hypoxia"
"OIVD1m" "0.0929561387161236" "_Glucose/Hypoxia"
"r0655" "0.0929561387161236" "_Glucose/Hypoxia"
"MGCHrm" "0.0929561387161236" "_Glucose/Hypoxia"
"MCCCrm" "0.0929561387161237" "_Glucose/Hypoxia"
"LMPD_atp_c_1_10" "0.107829143369705" "_Glucose/Hypoxia"
"GLUPRT" "0.107830785936669" "_Glucose/Hypoxia"
"PRFGS" "0.107830785936669" "_Glucose/Hypoxia"
"THRGLYexR" "0.108358132757028" "_Glucose/Hypoxia"
"EX_ade_e" "0.108422385914573" "_Glucose/Hypoxia"
"ADEt" "-0.108422385914572" "_Proliferating"
"EX_leu_L_e" "-0.103181898708468" "_Proliferating"
"H2O2t" "-0.0877259764717723" "_Proliferating"
"MAL_Lte" "-0.0877259764717723" "_Proliferating"
"r1765" "-0.0877259764717723" "_Proliferating"
"r1730" "-0.0877259764717722" "_Proliferating"
"r1584" "-0.0850874780368854" "_Proliferating"
"r1557" "-0.0737594962241033" "_Proliferating"
"r1595" "-0.0732548133142301" "_Proliferating"
"ACITL" "-0.0715316280119058" "_Proliferating"
"r1143" "-0.071032559838416" "_Proliferating"
"PHEyLATthc" "0.0688979704279425" "_Ews_low"
"r2093" "0.0694082029997339" "_Ews_low"
"r2110" "0.0694131310468274" "_Ews_low"
"r2128" "0.0694131310468274" "_Ews_low"
"r2101" "0.0694131310468274" "_Ews_low"
"r2117" "0.0694131310468274" "_Ews_low"
"r2119" "0.0694131310468274" "_Ews_low"
"r2102" "0.0694131551622585" "_Ews_low"
"MGCHrm" "0.0702095504225685" "_Ews_low"
"r0655" "0.0702095504225685" "_Ews_low"
"MCCCrm" "0.0702095504225685" "_Ews_low"
"OIVD1m" "0.0702095504225685" "_Ews_low"
"r2084" "0.0704725752577476" "_Ews_low"
"ACACt2m" "0.0710921709716032" "_Ews_low"
"r2094" "0.0711656745640047" "_Ews_low"
"r0549" "0.0753474653630777" "_Ews_low"
"r2112" "0.0781050589318423" "_Ews_low"
"EX_ala_L_e" "0.0786953367340784" "_Ews_low"
"r1592" "0.0828696659667085" "_Ews_low"
"r0596" "0.0861391818432928" "_Ews_low"
"r0365" "0.0861391818432928" "_Ews_low"
"PRPNCOAHYDm" "0.0861391818432928" "_Ews_low"
"MMSAD3m" "0.0881315032758859" "_Ews_low"
"PPCOAOm" "0.0893396095370701" "_Ews_low"
"r0924" "0.0908559260279488" "_Ews_low"
"ATP1ter" "0.0908559260279489" "_Ews_low"
"EX_chsterol_e" "0.0924943216046743" "_Ews_low"
"r2389" "0.0924943216046744" "_Ews_low"
"r2384" "0.0924943216046744" "_Ews_low"
"LMPD_chsterol_c_1_21" "0.0925023837911333" "_Ews_low"
"O2ter" "0.0925023837911334" "_Ews_low"
"r2473" "0.0970779049822086" "_Ews_low"
"Htm" "0.120772372130654" "_Ews_low"
"r1556" "-0.105170846415744" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"HMGCOAtm" "-0.0925023837911333" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"FORtr" "-0.0925023837911333" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"PPItr" "-0.0856146254456258" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r0464" "-0.0753474653630777" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r1605" "-0.0744558757901474" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"PYRt2r" "-0.0737217815441501" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"H2Oter" "-0.0726882892686939" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r1644" "-0.0718248372710013" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r1585" "-0.0714061621033061" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r1464" "-0.0710963218576204" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"PYRt2m" "-0.0704198939529764" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r2079" "-0.0694063059243575" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"GLUDxm" "-0.0684025167636424" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"ASNTHRNaEx" "0.0689728760381129" "_Redox/OxPhosPho"
"EX_pro_L_e" "0.0690703300462855" "_Redox/OxPhosPho"
"SUCOASm" "0.0710532230615279" "_Redox/OxPhosPho"
"COAtm" "0.0724281674468408" "_Redox/OxPhosPho"
"r1154" "0.0726369799873114" "_Redox/OxPhosPho"
"MCCCrm" "0.0731282621639644" "_Redox/OxPhosPho"
"MGCHrm" "0.0731282621639644" "_Redox/OxPhosPho"
"r0655" "0.0731282621639644" "_Redox/OxPhosPho"
"OIVD1m" "0.0731282621639645" "_Redox/OxPhosPho"
"r1581" "0.0764334248677371" "_Redox/OxPhosPho"
"AACOAT" "0.0765128703869183" "_Redox/OxPhosPho"
"SERATB0tc" "0.0773529867571323" "_Redox/OxPhosPho"
"H2Oter" "0.0780440438248333" "_Redox/OxPhosPho"
"PPItr" "0.082199884456032" "_Redox/OxPhosPho"
"GLCt2_2" "0.0833899100352663" "_Redox/OxPhosPho"
"LYSt4" "0.0929305460733347" "_Redox/OxPhosPho"
"FORtr" "0.0932738533529809" "_Redox/OxPhosPho"
"HMGCOAtm" "0.0932738533529809" "_Redox/OxPhosPho"
"CYSt4" "0.101248997215098" "_Redox/OxPhosPho"
"ILETAm" "0.10133496363712" "_Redox/OxPhosPho"
"ILEt5m" "0.10133496363712" "_Redox/OxPhosPho"
"r1686" "0.10133496363712" "_Redox/OxPhosPho"
"r1726" "0.10133496363712" "_Redox/OxPhosPho"
"r1682" "0.10133496363712" "_Redox/OxPhosPho"
"r1701" "0.10133496363712" "_Redox/OxPhosPho"
"r1776" "0.10133496363712" "_Redox/OxPhosPho"
"r1821" "0.10133496363712" "_Redox/OxPhosPho"
"r1801" "0.10133496363712" "_Redox/OxPhosPho"
"r1921" "0.10133496363712" "_Redox/OxPhosPho"
"GMPS2" "0.107217502079343" "_Redox/OxPhosPho"
"PHEyLATthc" "0.107807088508722" "_Redox/OxPhosPho"
"r1090" "0.117189552611755" "_Redox/OxPhosPho"
"EX_cit_e" "-0.117189552611755" "_Ews_low"
"r2473" "-0.113595861702215" "_Ews_low"
"r0301" "-0.107216415200756" "_Ews_low"
"GCCbim" "-0.101705203110118" "_Ews_low"
"r1916" "-0.10133496363712" "_Ews_low"
"r2384" "-0.0932975245672584" "_Ews_low"
"r2389" "-0.0932975245672583" "_Ews_low"
"EX_chsterol_e" "-0.0932975245672581" "_Ews_low"
"O2ter" "-0.0932738533529811" "_Ews_low"
"LMPD_chsterol_c_1_21" "-0.093273853352981" "_Ews_low"
"ATP1ter" "-0.0895500653667616" "_Ews_low"
"r0924" "-0.0895500653667614" "_Ews_low"
"CREATt4_2_r" "-0.0887156144168541" "_Ews_low"
"r0942" "-0.0887012499424091" "_Ews_low"
"r1554" "-0.0813470809028807" "_Ews_low"
"ACYP" "-0.0801497053416638" "_Ews_low"
"r1607" "-0.0793978253518346" "_Ews_low"
"r0822" "-0.0777426485619154" "_Ews_low"
"ACACT1r" "-0.0765128703869183" "_Ews_low"
"L_LACt2r" "-0.0756065861865182" "_Ews_low"
"MALSO4tm" "-0.0747650415582879" "_Ews_low"
"PPCOAOm" "-0.0730401396002374" "_Ews_low"
"r1291" "-0.0726813901216521" "_Ews_low"
"OBDHc" "-0.072681390121652" "_Ews_low"
"SUCOAS1m" "-0.0714201419284665" "_Ews_low"
"r0911" "-0.0686403685409495" "_Ews_low"
"r1538" "-0.0683222584665472" "_Ews_low"
"r1549" "0.064417367259539" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"CITt4_4" "0.0665183787642154" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1563" "0.0667802028796673" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1585" "0.0668804780831447" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"VALtec" "0.0698027956749804" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r2372" "0.0703029060726363" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"SERtN1" "0.0705607582542324" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_gln_L_e" "0.0720102289733298" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"4ABUTtm" "0.0735287540560892" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ABTArm" "0.0735287540560892" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r2380" "0.0770625376824929" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1569" "0.0821504440916321" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ALAt2r" "-0.109670402907509" "_Average"
"r1570" "-0.0800873188848782" "_Average"
"GLUt2m" "-0.0791426710798859" "_Average"
"r1595" "-0.078347608326024" "_Average"
"EX_4abut_e" "-0.0732655577461687" "_Average"
"SO4CLtex2" "-0.0721462246336166" "_Average"
"GLNS" "-0.0711111197159264" "_Average"
"r2114" "-0.0670030579946799" "_Average"
"SERATB0tc" "-0.0669802847840199" "_Average"
"r1090" "-0.0665185907986804" "_Average"
"G6PDA" "-0.0648856136134575" "_Average"
"GF6PTA" "-0.0648856136134575" "_Average"
"r1742" "-0.0646279877805817" "_Average"
"r1665" "0.0656057242909066" "_Glucose/Hypoxia"
"r0399" "0.0658218068009543" "_Glucose/Hypoxia"
"r1652" "0.0658242800938083" "_Glucose/Hypoxia"
"r1606" "0.0681196049078682" "_Glucose/Hypoxia"
"r0913" "0.0688481740726875" "_Glucose/Hypoxia"
"UMPK3" "0.0692032964829697" "_Glucose/Hypoxia"
"r0830" "0.069421486487539" "_Glucose/Hypoxia"
"r1929" "0.0694630982995786" "_Glucose/Hypoxia"
"r1595" "0.0730449322267494" "_Glucose/Hypoxia"
"MALTSULtm" "0.07361747067583" "_Glucose/Hypoxia"
"r0355" "0.0762778738278314" "_Glucose/Hypoxia"
"ADK3" "0.0764558329351475" "_Glucose/Hypoxia"
"O2Stm" "0.0765083899905355" "_Glucose/Hypoxia"
"r0829" "0.0836219477569782" "_Glucose/Hypoxia"
"MALSO4tm" "-0.0938824514321233" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"SPODM" "-0.0867231719119017" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"AKGMALtm" "-0.0853959988941585" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r2373" "-0.0788662261225403" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"HISyLATthc" "-0.0777902482783762" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ADK1" "-0.0756919670242463" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"FUMTSULtm" "-0.07361747067583" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"SUCCt2m" "-0.0727794124002218" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1698" "-0.0724279767131516" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ALAGLNexR" "-0.0715669698763556" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ACS" "-0.0689208352104246" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_phe_L_e" "-0.065873628708275" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ACt2r" "-0.0655495046377662" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"DHPR" "0.066642408844095" "_Ews_high"
"NAHCO3_HCLt" "0.0674789002322973" "_Ews_high"
"EX_pro_L_e" "0.0699275565834031" "_Ews_high"
"ACACt2" "0.072313092248538" "_Ews_high"
"FUMAC" "0.0730838111974" "_Ews_high"
"HGNTOR" "0.0730838111974" "_Ews_high"
"TYRTA" "0.0730838111974" "_Ews_high"
"MACACI" "0.0730838111974001" "_Ews_high"
"34HPPOR" "0.0730838111974061" "_Ews_high"
"r0525" "0.0755531414445629" "_Ews_high"
"r2374" "0.0769528610410858" "_Ews_high"
"r1551" "0.0772968682558556" "_Ews_high"
"SARCStm" "0.0781023302592557" "_Ews_high"
"GNMT" "0.0781023302592557" "_Ews_high"
"SARDHm" "0.0781023302592559" "_Ews_high"
"ME1m" "0.0782856717015814" "_Ews_high"
"r1745" "0.0787283134019647" "_Ews_high"
"r1702" "0.0807661321133602" "_Ews_high"
"r1961" "0.0807966692361518" "_Ews_high"
"BALAVECSEC" "0.0808088803013773" "_Ews_high"
"r1734" "0.0808088803013773" "_Ews_high"
"r1844" "0.0808088803013774" "_Ews_high"
"r1989" "0.0808088803013774" "_Ews_high"
"r0899" "0.0808088803013774" "_Ews_high"
"r1939" "0.0808089021540729" "_Ews_high"
"r1585" "0.086939284266628" "_Ews_high"
"r0399" "0.0915382808713676" "_Ews_high"
"EX_ala_B_e" "0.114723109032551" "_Ews_high"
"APAT2rm" "-0.114723109032552" "_Ews_high_Glucose/Hypoxia"
"BALAtmr" "-0.114723109032551" "_Ews_high_Glucose/Hypoxia"
"EX_gly_e" "-0.0936389378015163" "_Ews_high_Glucose/Hypoxia"
"EX_phe_L_e" "-0.0915633594364212" "_Ews_high_Glucose/Hypoxia"
"ACTLMO" "-0.0808088803013775" "_Ews_high_Glucose/Hypoxia"
"ACTNMO" "-0.0808088803013775" "_Ews_high_Glucose/Hypoxia"
"NADH2_u10m" "-0.0801482761450881" "_Ews_high_Glucose/Hypoxia"
"r2099" "-0.0761847457360564" "_Ews_high_Glucose/Hypoxia"
"SACCD4m" "-0.0755626447549242" "_Ews_high_Glucose/Hypoxia"
"r2380" "-0.0754659957618805" "_Ews_high_Glucose/Hypoxia"
"THD1m" "-0.0707533411585187" "_Ews_high_Glucose/Hypoxia"
"r1634" "-0.0670971024671306" "_Ews_high_Glucose/Hypoxia"
"r1959" "-0.0665124413934742" "_Ews_high_Glucose/Hypoxia"
"CYOOm3" "-0.0655875916565242" "_Ews_high_Glucose/Hypoxia"
"O2tm" "-0.065460215859051" "_Ews_high_Glucose/Hypoxia"
"r2403" "-0.0652108966076702" "_Ews_high_Glucose/Hypoxia"
"r2375" "0.0652039453525793" "_Proliferating_Redox/OxPhosPho"
"r1685" "0.0657215799759684" "_Proliferating_Redox/OxPhosPho"
"r0819" "0.0662177886415591" "_Proliferating_Redox/OxPhosPho"
"H2Ot" "0.0664828653757008" "_Proliferating_Redox/OxPhosPho"
"r1951" "0.0680643161950341" "_Proliferating_Redox/OxPhosPho"
"r1493" "0.0680808927834323" "_Proliferating_Redox/OxPhosPho"
"O2St" "0.0680808927838155" "_Proliferating_Redox/OxPhosPho"
"EX_o2s_e" "0.0680808927838155" "_Proliferating_Redox/OxPhosPho"
"r0179" "0.0680808927838155" "_Proliferating_Redox/OxPhosPho"
"ILETAm" "0.0680808927838155" "_Proliferating_Redox/OxPhosPho"
"ACOAD10m" "0.0680808927838156" "_Proliferating_Redox/OxPhosPho"
"r1960" "0.0680808927838156" "_Proliferating_Redox/OxPhosPho"
"CATp" "0.0680808927838156" "_Proliferating_Redox/OxPhosPho"
"r1949" "0.0680808927838156" "_Proliferating_Redox/OxPhosPho"
"ILEt5m" "0.0680808927838156" "_Proliferating_Redox/OxPhosPho"
"ACACT10m" "0.0680808927838156" "_Proliferating_Redox/OxPhosPho"
"r1770" "0.0680808927838156" "_Proliferating_Redox/OxPhosPho"
"HACD9m" "0.0680808927838157" "_Proliferating_Redox/OxPhosPho"
"ECOAH9m" "0.0680808927838157" "_Proliferating_Redox/OxPhosPho"
"OIVD3m" "0.0680808927838158" "_Proliferating_Redox/OxPhosPho"
"THRt4" "0.0680808927838158" "_Proliferating_Redox/OxPhosPho"
"r1553" "0.0683816817274771" "_Proliferating_Redox/OxPhosPho"
"HISyLATtc" "0.0685248193952022" "_Proliferating_Redox/OxPhosPho"
"r0483" "0.0707161801581604" "_Proliferating_Redox/OxPhosPho"
"r1594" "0.0717569430405108" "_Proliferating_Redox/OxPhosPho"
"EX_citr_L_e" "0.0722895453486451" "_Proliferating_Redox/OxPhosPho"
"r0156" "0.0737484148402627" "_Proliferating_Redox/OxPhosPho"
"r0085" "0.0737484148402629" "_Proliferating_Redox/OxPhosPho"
"EX_leu_L_e" "0.0748151825550712" "_Proliferating_Redox/OxPhosPho"
"r1581" "0.0755581297696596" "_Proliferating_Redox/OxPhosPho"
"r1565" "0.0755961784068147" "_Proliferating_Redox/OxPhosPho"
"r2520" "0.0803794709179716" "_Proliferating_Redox/OxPhosPho"
"EX_val_L_e" "0.0872710270483186" "_Proliferating_Redox/OxPhosPho"
"ORNtiDF" "0.0937150227171137" "_Proliferating_Redox/OxPhosPho"
"r1756" "-0.112762627789011" "_Glucose/Hypoxia"
"r1772" "-0.0986370222784389" "_Glucose/Hypoxia"
"ACOAD9m" "-0.0872327276022913" "_Glucose/Hypoxia"
"OIVD2m" "-0.0872327276022913" "_Glucose/Hypoxia"
"r1784" "-0.0872327276022913" "_Glucose/Hypoxia"
"r1928" "-0.0872327276022913" "_Glucose/Hypoxia"
"VALTA" "-0.0872327276022913" "_Glucose/Hypoxia"
"r0669" "-0.0872327276022913" "_Glucose/Hypoxia"
"MMTSADm" "-0.0872327276022913" "_Glucose/Hypoxia"
"r1789" "-0.0872327276022913" "_Glucose/Hypoxia"
"r1677" "-0.0872327276022913" "_Glucose/Hypoxia"
"3MOBt2im" "-0.0872327276022913" "_Glucose/Hypoxia"
"HIBDm" "-0.0872327276022912" "_Glucose/Hypoxia"
"r0779" "-0.0872327276022912" "_Glucose/Hypoxia"
"MCCCrm" "-0.0863366412074888" "_Glucose/Hypoxia"
"MGCHrm" "-0.0863366412074887" "_Glucose/Hypoxia"
"r0655" "-0.0863366412074887" "_Glucose/Hypoxia"
"OIVD1m" "-0.0863366412074887" "_Glucose/Hypoxia"
"TYRPHELAT2tc" "-0.084796853599674" "_Glucose/Hypoxia"
"VALPHELAT2tc" "-0.0844887765575607" "_Glucose/Hypoxia"
"ACSm" "-0.0841528882699275" "_Glucose/Hypoxia"
"FUMSO3tm" "-0.0818029668539166" "_Glucose/Hypoxia"
"GLYATm" "-0.0814044675381282" "_Glucose/Hypoxia"
"AOBUTDsm" "-0.0814044675381281" "_Glucose/Hypoxia"
"AACTtm" "-0.0814044675381281" "_Glucose/Hypoxia"
"AACTOOR" "-0.0814044675381281" "_Glucose/Hypoxia"
"HIStiDF" "-0.0808029141889949" "_Glucose/Hypoxia"
"r1847" "-0.0797450979979234" "_Glucose/Hypoxia"
"r0178" "-0.0772450803563463" "_Glucose/Hypoxia"
"r1640" "-0.0719404367410103" "_Glucose/Hypoxia"
"r0885" "-0.0712085412448648" "_Glucose/Hypoxia"
"D3AIBTm" "-0.0707161801581604" "_Glucose/Hypoxia"
"r1566" "-0.0669758332922687" "_Glucose/Hypoxia"
"r2390" "-0.0667143343867794" "_Glucose/Hypoxia"
"r1728" "-0.0663826725080895" "_Glucose/Hypoxia"
"r1564" "-0.0654385274694524" "_Glucose/Hypoxia"
"5MTHFt" "0.0651537185691416" "_Glucose/Hypoxia"
"PPCOACm" "0.0654072087499138" "_Glucose/Hypoxia"
